transaction_id,user_id,transaction_amount,transaction_time,merchant_catrgory,location,device_type,payment_method,is_international,previous_transaction_gap,user_avg_spend,transaction_frequency,is_fraud
256,1215,231.65,2026-02-14 19:43:37.372053,Food,USA,Desktop,Netbanking,1,50,489.24,7,0
257,1222,58.67,2026-03-27 20:34:37.372099,Travel,USA,Mobile,UPI,0,44,312.9,13,0
258,1307,243.94,2026-03-02 00:51:37.372148,Entertainment,Canada,Mobile,Wallet,0,8,487.96,1,0
259,1775,33.96,2026-03-22 22:15:37.372194,Travel,Canada,Desktop,Netbanking,1,22,202.12,1,0
260,1310,769.17,2026-01-30 07:15:37.372245,Bill,USA,Desktop,Card,0,18,347.14,8,0
261,1302,169.08,2026-01-25 14:09:37.372292,Food,Canada,Mobile,Wallet,0,25,375.81,1,0
262,1000,48.59,2026-02-27 17:49:37.372337,Entertainment,India,Desktop,Wallet,1,48,360.49,2,0
263,1703,9.88,2026-03-28 11:00:37.372383,Shopping,Canada,Desktop,Netbanking,1,25,448.3,9,0
264,1756,167.41,2026-02-14 13:40:37.372429,Travel,Germany,Desktop,UPI,0,34,261.66,14,0
265,1643,220.28,2026-02-15 07:19:37.372474,Food,USA,Mobile,Netbanking,1,13,419.13,19,0
266,1364,340.57,2026-03-31 11:17:37.372520,Travel,UK,Tablet,Wallet,0,7,102.3,15,0
267,1064,91.29,2026-03-26 02:16:37.372566,Bill,Canada,Tablet,UPI,0,29,279.48,17,0
268,1735,93.44,2026-03-16 20:01:37.372611,Shopping,USA,Tablet,Netbanking,0,11,341.38,14,0
269,1973,193.25,2026-02-06 13:08:37.372658,Shopping,Canada,Desktop,UPI,0,26,480.59,2,0
270,1453,491.23,2026-02-15 11:12:37.372704,Food,India,Desktop,Netbanking,0,12,159.6,16,0
271,1292,56.49,2026-02-27 21:45:37.372750,Food,India,Mobile,Netbanking,0,48,319.77,14,0
272,1497,251.4,2026-02-19 21:36:37.372796,Food,India,Mobile,Wallet,1,43,103.03,15,0
273,1116,456.62,2026-02-21 11:16:37.372841,Bill,UK,Desktop,Card,0,51,124.11,13,0
274,1469,43.27,2026-02-28 04:31:37.372887,Food,India,Desktop,UPI,0,48,309.23,14,0
275,1538,530.73,2026-03-23 01:37:37.372932,Shopping,UK,Desktop,Card,0,16,135.85,18,0
276,1001,63.66,2026-03-16 07:53:37.372992,Shopping,USA,Desktop,Netbanking,1,30,172.46,12,0
277,1585,321.67,2026-02-16 05:18:37.373041,Entertainment,Canada,Tablet,Wallet,0,56,417.36,10,0
278,1951,658.97,2026-03-23 23:35:37.373087,Bill,USA,Tablet,Card,1,1,249.4,13,1
279,1361,23.83,2026-01-30 04:00:37.373137,Food,Canada,Desktop,Card,0,54,306.07,9,0
280,1025,47.66,2026-02-03 12:35:37.373183,Entertainment,Germany,Desktop,Card,0,57,435.94,8,0
281,1151,87.21,2026-03-08 18:00:37.373229,Travel,USA,Desktop,Card,0,24,429.05,7,0
282,1201,331.65,2026-02-03 18:33:37.373274,Food,Germany,Mobile,Card,0,55,334.64,15,0
283,1560,267.02,2026-03-20 04:11:37.373322,Bill,Germany,Mobile,Wallet,0,21,138.29,16,0
284,1804,205.43,2026-03-08 23:29:37.373367,Shopping,USA,Desktop,Wallet,0,11,192.78,14,0
285,1076,180.52,2026-03-27 06:23:37.373412,Shopping,UK,Mobile,UPI,0,35,338.82,18,0
286,1834,116.94,2026-01-29 19:44:37.373462,Shopping,UK,Mobile,Wallet,0,49,106.33,14,0
287,1530,184.87,2026-03-08 21:11:37.373507,Travel,Canada,Mobile,Netbanking,0,39,409.05,4,0
288,1743,207.29,2026-02-09 11:05:37.373552,Food,Canada,Mobile,Card,0,8,246.78,6,0
289,1424,192.03,2026-02-10 06:04:37.373596,Bill,India,Tablet,Card,1,5,127.97,8,0
290,1229,179.7,2026-02-09 04:10:37.373642,Bill,USA,Tablet,Wallet,0,58,233.2,6,0
291,1129,1027.9,2026-03-19 02:03:37.373687,Shopping,USA,Desktop,Netbanking,0,35,392.26,8,0
292,1661,165.24,2026-02-18 02:01:37.373733,Shopping,USA,Desktop,Wallet,1,29,376.0,16,0
293,1617,20.33,2026-01-22 17:08:37.373778,Travel,India,Desktop,Netbanking,1,12,239.03,12,0
294,1647,317.39,2026-01-21 23:41:37.373825,Bill,Germany,Mobile,UPI,0,23,259.73,8,0
295,1629,978.13,2026-02-16 20:53:37.373873,Shopping,India,Tablet,Card,0,57,368.62,6,0
296,1405,18.67,2026-01-27 14:46:37.373919,Shopping,USA,Tablet,Netbanking,1,53,430.43,6,0
297,1499,246.71,2026-03-21 04:41:37.373965,Bill,USA,Mobile,Card,0,50,236.67,9,0
298,1340,85.03,2026-02-27 04:20:37.374010,Food,UK,Tablet,UPI,0,11,430.11,4,0
299,1465,145.0,2026-02-02 12:42:37.374056,Travel,Germany,Mobile,UPI,0,15,496.86,5,0
300,1243,46.77,2026-01-23 16:46:37.374100,Shopping,Canada,Desktop,Netbanking,0,38,426.98,3,0
301,1157,420.7,2026-02-16 13:51:37.374145,Entertainment,UK,Tablet,Netbanking,0,3,416.01,14,0
302,1072,77.88,2026-03-15 14:18:37.374190,Shopping,USA,Mobile,Netbanking,0,2,189.45,14,0
303,1787,170.21,2026-01-25 19:31:37.374235,Bill,India,Tablet,UPI,1,25,291.74,1,0
304,1163,186.47,2026-03-10 12:12:37.374279,Shopping,Germany,Mobile,Wallet,0,54,431.73,3,0
305,1482,101.72,2026-02-25 13:24:37.374324,Bill,UK,Mobile,UPI,0,34,127.27,2,0
306,1963,29.04,2026-02-28 00:25:37.374370,Bill,India,Tablet,Wallet,0,12,486.33,13,0
307,1542,141.1,2026-02-24 04:16:37.374415,Entertainment,Germany,Mobile,Wallet,0,6,100.13,11,0
308,1253,184.54,2026-01-26 23:02:37.374459,Bill,Canada,Desktop,UPI,0,51,325.78,2,0
309,1777,47.59,2026-02-21 18:07:37.374506,Food,Germany,Desktop,Card,1,31,378.01,9,0
310,1982,54.67,2026-03-11 17:30:37.374551,Bill,India,Tablet,Netbanking,0,28,221.31,19,0
311,1262,235.64,2026-03-16 05:53:37.374597,Bill,Germany,Tablet,UPI,0,4,498.68,17,0
312,1100,191.02,2026-03-03 09:45:37.374642,Shopping,Germany,Desktop,Wallet,0,36,310.82,7,0
313,1689,28.02,2026-03-09 22:33:37.374687,Entertainment,Canada,Desktop,UPI,0,35,247.1,14,0
314,1454,264.56,2026-02-07 09:11:37.374733,Shopping,UK,Mobile,UPI,1,55,266.46,6,0
315,1590,174.53,2026-03-15 17:42:37.374777,Entertainment,USA,Desktop,UPI,0,39,347.58,13,0
316,1212,359.52,2026-02-21 03:52:37.374822,Entertainment,UK,Mobile,Card,0,37,483.83,4,0
317,1464,23.25,2026-02-11 13:53:37.374866,Bill,Germany,Desktop,UPI,0,21,437.74,4,0
318,1545,78.51,2026-01-26 04:17:37.374911,Travel,India,Desktop,UPI,0,35,250.36,6,0
319,1553,307.44,2026-02-23 08:52:37.374956,Food,USA,Mobile,UPI,0,56,226.16,1,0
320,1129,115.11,2026-03-28 03:12:37.375001,Entertainment,India,Tablet,Card,0,50,115.37,8,0
321,1788,348.74,2026-01-26 20:43:37.375046,Travel,USA,Mobile,Card,0,22,354.67,15,0
322,1912,13.8,2026-03-14 18:13:37.375090,Shopping,India,Tablet,Card,1,5,394.97,1,0
323,1086,228.03,2026-02-11 11:28:37.375135,Bill,USA,Tablet,UPI,0,23,386.53,13,0
324,1434,14.78,2026-02-07 01:48:37.375179,Bill,USA,Tablet,Netbanking,1,21,255.04,14,0
325,1227,86.07,2026-02-15 22:57:37.375225,Bill,UK,Desktop,Card,0,58,139.36,8,0
326,1319,110.43,2026-03-12 18:54:37.375270,Entertainment,USA,Mobile,Card,0,28,459.56,8,0
327,1767,51.71,2026-03-08 00:20:37.375314,Travel,India,Tablet,Netbanking,0,50,104.17,4,0
328,1381,60.41,2026-03-02 20:04:37.375359,Travel,India,Mobile,UPI,0,58,291.3,18,0
329,1777,320.61,2026-03-14 21:37:37.375403,Shopping,India,Desktop,Wallet,0,2,340.75,16,0
330,1287,191.68,2026-01-25 03:07:37.375448,Bill,India,Desktop,Card,0,15,144.32,18,0
331,1182,19.97,2026-02-11 17:25:37.375493,Bill,Canada,Tablet,Wallet,0,58,345.18,12,0
332,1287,137.05,2026-02-02 00:44:37.375537,Travel,Canada,Tablet,Wallet,0,35,368.58,7,0
333,1496,59.8,2026-03-01 21:34:37.375584,Entertainment,Canada,Tablet,UPI,0,13,188.43,8,0
334,1301,260.75,2026-02-03 01:58:37.375635,Food,India,Tablet,UPI,0,32,170.97,11,0
335,1344,554.16,2026-01-26 03:44:37.375675,Travel,USA,Desktop,Netbanking,0,2,152.69,15,0
336,1435,340.51,2026-03-01 10:06:37.375716,Food,India,Tablet,UPI,0,23,436.28,13,0
337,1277,156.28,2026-02-13 17:04:37.375754,Food,USA,Desktop,UPI,0,3,219.02,19,0
338,1022,233.52,2026-03-28 07:18:37.375798,Bill,Canada,Tablet,Netbanking,0,25,404.45,15,0
339,1135,123.81,2026-02-15 05:09:37.375836,Shopping,UK,Mobile,Wallet,0,5,452.58,4,0
340,1103,43.12,2026-01-25 09:23:37.375873,Food,UK,Desktop,Netbanking,0,25,322.03,14,0
341,1230,190.89,2026-02-07 00:59:37.375910,Travel,Germany,Tablet,Card,0,13,315.48,4,0
342,1597,376.84,2026-03-24 21:59:37.375947,Bill,Germany,Mobile,Card,1,14,180.99,2,0
343,1436,91.75,2026-03-06 21:33:37.375984,Entertainment,UK,Desktop,UPI,0,55,288.13,19,0
344,1100,26.64,2026-03-25 18:08:37.376021,Food,USA,Tablet,Card,0,10,454.48,3,0
345,1153,99.36,2026-02-05 19:19:37.376058,Entertainment,UK,Desktop,Card,0,21,111.63,14,0
346,1771,40.01,2026-03-06 04:00:37.376096,Bill,Canada,Mobile,Wallet,0,55,449.7,14,0
347,1514,13.41,2026-03-16 06:59:37.376195,Bill,USA,Mobile,Netbanking,0,4,121.12,2,0
348,1669,326.94,2026-02-16 05:18:37.376281,Shopping,UK,Tablet,UPI,0,19,299.3,14,0
349,1210,12.07,2026-03-03 04:32:37.376335,Food,UK,Desktop,UPI,0,58,383.07,4,0
350,1703,146.92,2026-02-03 18:24:37.376391,Entertainment,USA,Tablet,Card,0,55,394.2,1,0
351,1145,92.86,2026-02-25 11:56:37.376444,Travel,UK,Mobile,Card,0,59,406.64,13,0
352,1160,109.38,2026-03-08 18:33:37.376496,Bill,UK,Mobile,Card,0,47,147.33,6,0
353,1558,366.27,2026-02-20 13:06:37.376547,Entertainment,USA,Tablet,UPI,0,26,335.11,10,0
354,1049,36.14,2026-01-26 06:36:37.376603,Bill,Germany,Mobile,Wallet,0,54,209.23,17,0
355,1876,305.19,2026-02-17 19:54:37.376655,Bill,India,Desktop,UPI,0,46,190.22,5,0
356,1348,123.88,2026-03-02 14:01:37.376704,Travel,Germany,Desktop,Wallet,1,10,474.94,4,0
357,1581,199.48,2026-03-12 01:35:37.376754,Shopping,USA,Desktop,Wallet,0,50,463.76,4,0
358,1837,11.8,2026-03-20 13:35:37.376802,Entertainment,Canada,Tablet,Card,0,57,400.55,4,0
359,1724,14.29,2026-02-08 14:41:37.376849,Bill,Germany,Tablet,Card,0,22,204.68,3,0
360,1950,473.43,2026-03-20 14:29:37.376896,Bill,Germany,Mobile,Wallet,1,16,403.76,10,0
361,1728,299.86,2026-03-03 09:24:37.376943,Travel,UK,Desktop,Netbanking,0,56,118.6,18,0
362,1249,165.1,2026-03-21 09:12:37.376989,Entertainment,USA,Desktop,UPI,0,33,408.74,6,0
363,1638,54.04,2026-03-26 21:57:37.377036,Travel,UK,Tablet,UPI,0,24,324.07,7,0
364,1916,10.73,2026-03-30 15:45:37.377081,Bill,Germany,Tablet,Wallet,0,14,392.33,18,0
365,1580,212.36,2026-03-08 10:43:37.377128,Bill,India,Mobile,Netbanking,0,49,285.57,12,0
366,1444,24.23,2026-03-27 07:39:37.377174,Travel,India,Desktop,Netbanking,0,42,135.54,1,0
367,1592,787.64,2026-01-22 18:08:37.377221,Food,UK,Tablet,Card,1,58,317.02,7,0
368,1597,159.19,2026-02-13 18:35:37.377268,Shopping,Germany,Desktop,Wallet,0,6,438.77,10,0
369,1852,30.39,2026-03-22 10:47:37.377314,Bill,UK,Mobile,Wallet,1,2,139.03,16,0
370,1879,123.3,2026-02-12 07:18:37.377360,Travel,USA,Mobile,Card,0,24,414.79,6,0
371,1955,88.0,2026-03-20 14:50:37.377405,Food,Germany,Desktop,Card,0,49,180.55,7,0
372,1276,35.99,2026-02-16 01:34:37.377450,Entertainment,UK,Mobile,Netbanking,0,52,307.75,8,0
373,1212,215.54,2026-03-22 01:05:37.377496,Shopping,USA,Mobile,Wallet,0,41,324.07,17,0
374,1446,160.82,2026-03-16 23:01:37.377541,Shopping,Germany,Tablet,Netbanking,0,8,212.97,10,0
375,1226,22.29,2026-02-26 16:41:37.377587,Travel,Germany,Tablet,Card,0,59,252.17,19,0
376,1708,667.51,2026-03-30 15:33:37.377633,Food,Canada,Desktop,UPI,0,8,214.86,9,0
377,1163,64.71,2026-03-27 09:25:37.377679,Travel,Germany,Mobile,UPI,0,47,178.34,14,0
378,1103,146.87,2026-03-27 13:53:37.377731,Shopping,India,Mobile,Wallet,0,12,166.41,16,0
379,1386,90.23,2026-04-01 05:22:37.377777,Food,USA,Desktop,Wallet,0,40,302.82,1,0
380,1519,448.84,2026-03-20 13:33:37.377823,Food,Canada,Mobile,Card,0,4,419.44,14,0
381,1757,388.81,2026-02-16 16:17:37.377869,Travel,UK,Desktop,Card,0,55,486.85,13,0
382,1886,26.12,2026-02-21 04:43:37.377915,Travel,Canada,Desktop,Wallet,0,38,491.91,5,0
383,1536,19.53,2026-03-13 19:05:37.377960,Food,India,Mobile,Netbanking,0,34,183.9,5,0
384,1226,41.51,2026-01-23 12:48:37.378008,Bill,India,Desktop,Netbanking,0,38,316.32,19,0
385,1571,75.48,2026-03-11 12:34:37.378053,Food,USA,Desktop,Card,1,44,283.71,2,0
386,1981,352.34,2026-03-23 13:21:37.378099,Entertainment,India,Desktop,Wallet,0,48,384.81,1,0
387,1980,108.99,2026-03-01 02:28:37.378144,Shopping,Germany,Desktop,Card,0,18,399.53,16,0
388,1895,86.89,2026-02-10 01:28:37.378190,Food,UK,Desktop,Wallet,1,30,491.64,3,0
389,1288,27.0,2026-01-30 07:55:37.378236,Food,USA,Tablet,Netbanking,0,40,101.53,15,0
390,1934,36.58,2026-03-05 15:37:37.378281,Bill,USA,Mobile,Netbanking,0,8,129.07,3,0
391,1515,402.56,2026-02-16 11:26:37.378326,Bill,Germany,Desktop,UPI,0,21,113.28,14,0
392,1653,467.87,2026-03-15 18:52:37.378372,Travel,India,Desktop,Wallet,0,35,123.64,15,0
393,1209,210.4,2026-01-31 05:43:37.378418,Bill,India,Desktop,Card,0,23,167.63,2,0
394,1887,95.45,2026-02-14 19:27:37.378462,Food,USA,Desktop,UPI,1,8,151.54,19,0
395,1541,324.26,2026-03-17 03:14:37.378509,Travel,Germany,Desktop,Card,0,25,268.58,14,0
396,1153,677.72,2026-02-22 23:35:37.378554,Food,Germany,Tablet,Wallet,1,19,489.11,3,0
397,1425,240.34,2026-02-18 23:29:37.378599,Travel,India,Mobile,UPI,0,7,348.54,9,0
398,1762,197.9,2026-01-25 13:24:37.378645,Travel,UK,Desktop,Netbanking,0,47,279.94,6,0
399,1436,155.61,2026-03-10 10:29:37.378691,Shopping,UK,Desktop,Netbanking,0,9,104.96,14,0
400,1202,15.43,2026-03-24 14:44:37.378738,Entertainment,USA,Desktop,Card,0,30,339.52,4,0
401,1987,382.47,2026-02-03 15:16:37.378791,Shopping,Germany,Desktop,Netbanking,0,22,456.92,16,0
402,1476,364.22,2026-02-24 13:33:37.378838,Shopping,India,Tablet,Card,0,35,207.11,14,0
403,1561,170.36,2026-02-25 19:52:37.378883,Entertainment,UK,Desktop,Wallet,0,20,188.09,12,0
404,1928,267.55,2026-03-27 07:16:37.378928,Food,India,Desktop,UPI,1,4,447.42,2,0
405,1727,623.92,2026-01-29 08:16:37.378979,Entertainment,India,Mobile,Netbanking,0,40,226.78,12,0
406,1173,297.34,2026-03-13 21:55:37.379028,Bill,Canada,Desktop,Wallet,0,22,342.84,19,0
407,1549,179.15,2026-02-06 06:02:37.379074,Travel,USA,Desktop,Wallet,0,7,152.68,4,0
408,1405,309.06,2026-03-26 07:54:37.379124,Shopping,Canada,Desktop,Netbanking,0,2,208.63,9,0
409,1768,62.66,2026-01-31 17:59:37.379162,Shopping,India,Mobile,Card,0,25,101.17,12,0
410,1261,9.34,2026-03-04 05:41:37.379201,Food,India,Desktop,Netbanking,0,42,488.61,13,0
411,1752,194.85,2026-02-09 02:55:37.379239,Food,Canada,Tablet,Netbanking,0,45,289.72,17,0
412,1652,154.01,2026-03-02 12:28:37.379279,Travel,UK,Tablet,Wallet,0,8,114.69,1,0
413,1601,124.3,2026-03-29 18:16:37.379317,Travel,India,Tablet,Card,0,42,217.4,9,0
414,1776,339.31,2026-02-11 11:56:37.379354,Food,USA,Mobile,Wallet,0,24,312.64,7,0
415,1182,414.65,2026-02-11 18:56:37.379391,Food,India,Desktop,Card,0,46,497.13,13,0
416,1126,64.24,2026-02-17 18:04:37.379430,Shopping,Canada,Desktop,UPI,0,19,264.41,8,0
417,1956,250.38,2026-02-10 08:00:37.379467,Travel,India,Desktop,UPI,0,45,387.37,5,0
418,1519,397.38,2026-02-05 10:14:37.379504,Travel,Germany,Desktop,UPI,0,47,123.81,15,0
419,1851,232.05,2026-02-12 02:35:37.379541,Travel,UK,Mobile,Netbanking,0,33,282.49,18,0
420,1484,25.8,2026-03-25 00:33:37.379579,Travel,USA,Tablet,Card,0,49,128.4,19,0
421,1654,277.14,2026-02-10 19:39:37.379616,Food,Canada,Mobile,UPI,0,41,358.58,19,0
422,1842,182.61,2026-02-08 14:07:37.379654,Food,Canada,Desktop,UPI,0,54,146.3,7,0
423,1539,37.71,2026-02-18 17:06:37.379697,Travel,Germany,Desktop,UPI,0,29,126.58,16,0
424,1349,30.66,2026-02-05 14:36:37.379735,Entertainment,UK,Desktop,Card,0,12,218.02,1,0
425,1310,172.17,2026-03-10 09:39:37.379777,Bill,India,Desktop,Netbanking,1,49,186.42,6,0
426,1795,98.01,2026-03-20 06:10:37.379814,Entertainment,UK,Desktop,UPI,0,35,131.05,9,0
427,1948,395.73,2026-02-17 00:31:37.379851,Shopping,India,Mobile,Wallet,0,34,253.7,3,0
428,1155,173.15,2026-02-22 16:52:37.379888,Bill,UK,Tablet,UPI,0,40,455.86,4,0
429,1379,233.21,2026-02-28 15:50:37.379929,Shopping,Germany,Desktop,UPI,0,28,272.21,4,0
430,1420,441.63,2026-01-26 13:48:37.380030,Food,UK,Desktop,Netbanking,1,19,110.18,18,0
431,1987,1.35,2026-03-01 20:30:37.380112,Entertainment,Germany,Tablet,Netbanking,0,11,224.49,6,0
432,1575,186.17,2026-03-31 18:35:37.380163,Food,Canada,Mobile,Card,1,56,495.21,1,0
433,1030,233.13,2026-02-02 05:04:37.380209,Bill,USA,Tablet,Card,1,30,111.01,3,0
434,1074,29.19,2026-03-27 03:27:37.380253,Bill,UK,Mobile,Wallet,0,27,164.01,18,0
435,1261,282.29,2026-02-23 12:03:37.380294,Entertainment,USA,Mobile,Card,1,37,482.37,5,0
436,1034,438.57,2026-03-11 07:21:37.380335,Bill,Canada,Mobile,UPI,1,9,493.61,13,0
437,1058,649.53,2026-02-11 00:09:37.380378,Travel,Canada,Mobile,Wallet,0,32,236.15,4,0
438,1068,33.48,2026-03-30 18:52:37.380426,Entertainment,India,Tablet,Wallet,0,45,404.76,19,0
439,1898,72.0,2026-02-20 22:02:37.380468,Travel,Germany,Tablet,Netbanking,0,21,236.98,12,0
440,1532,678.75,2026-04-01 04:06:37.380509,Shopping,USA,Mobile,Card,0,1,332.19,3,0
441,1908,196.83,2026-03-13 20:02:37.380552,Food,India,Tablet,UPI,0,17,393.83,18,0
442,1103,78.85,2026-03-01 09:09:37.380591,Entertainment,India,Mobile,Wallet,0,37,392.33,8,0
443,1283,382.86,2026-03-07 19:36:37.380631,Travel,UK,Desktop,Wallet,0,19,152.95,2,0
444,1266,87.22,2026-03-29 21:34:37.380670,Food,Germany,Desktop,Netbanking,1,21,398.34,7,0
445,1475,11.9,2026-03-31 13:57:37.380709,Bill,Canada,Desktop,UPI,0,46,113.78,6,0
446,1528,595.63,2026-02-18 17:53:37.380749,Shopping,UK,Mobile,Card,0,32,296.77,4,0
447,1101,147.81,2026-02-05 12:21:37.380792,Food,India,Tablet,UPI,0,27,304.51,19,0
448,1753,258.72,2026-02-22 01:44:37.380834,Bill,Canada,Desktop,Netbanking,1,18,277.38,15,0
449,1750,170.44,2026-01-22 21:36:37.380874,Shopping,USA,Mobile,Netbanking,0,9,123.79,13,0
450,1848,204.44,2026-03-21 22:52:37.380913,Shopping,Germany,Tablet,Wallet,1,19,224.76,3,0
451,1442,6.25,2026-03-14 16:46:37.380954,Entertainment,Germany,Mobile,Card,0,31,393.61,18,0
452,1479,529.74,2026-03-28 08:39:37.380993,Food,UK,Desktop,Card,0,54,310.89,16,0
453,1203,326.37,2026-02-23 16:37:37.381115,Food,UK,Tablet,Netbanking,0,30,482.98,15,0
454,1162,1225.76,2026-03-25 03:01:37.381196,Shopping,Germany,Tablet,UPI,1,40,217.85,7,0
455,1578,267.78,2026-03-09 15:32:37.381247,Shopping,USA,Mobile,UPI,0,15,157.14,8,0
456,1647,293.0,2026-03-27 08:29:37.381302,Shopping,Germany,Desktop,Netbanking,1,1,438.37,2,0
457,1702,18.56,2026-02-06 21:40:37.381347,Bill,UK,Tablet,Netbanking,0,14,263.02,6,0
458,1074,85.79,2026-03-15 12:42:37.381389,Entertainment,Germany,Desktop,Netbanking,0,13,479.08,2,0
459,1044,620.73,2026-02-08 23:19:37.381429,Entertainment,India,Desktop,Wallet,0,40,145.17,2,0
460,1745,55.48,2026-02-03 23:51:37.381470,Food,UK,Mobile,Netbanking,0,2,384.04,15,0
461,1926,52.89,2026-02-12 20:37:37.381509,Travel,India,Desktop,Netbanking,0,56,262.04,7,0
462,1564,369.32,2026-03-21 14:12:37.381548,Travel,USA,Tablet,Wallet,0,13,341.4,19,0
463,1312,285.1,2026-03-11 01:34:37.381587,Shopping,UK,Mobile,Card,1,23,446.77,10,0
464,1009,344.56,2026-03-31 07:35:37.381625,Shopping,UK,Mobile,Wallet,0,32,310.51,18,0
465,1411,53.49,2026-03-26 16:40:37.381664,Bill,Canada,Tablet,Card,1,22,325.32,4,0
466,1204,497.28,2026-02-21 11:33:37.381702,Food,India,Mobile,Wallet,0,55,163.45,2,0
467,1849,347.2,2026-02-26 13:18:37.381740,Entertainment,UK,Mobile,Netbanking,0,12,260.98,17,0
468,1860,9.6,2026-02-12 17:01:37.381779,Shopping,Canada,Desktop,UPI,0,17,125.08,18,0
469,1775,0.77,2026-02-04 07:13:37.381818,Bill,Germany,Tablet,Netbanking,0,29,472.35,1,0
470,1618,63.05,2026-03-28 09:31:37.381856,Entertainment,Germany,Desktop,Wallet,0,36,462.88,19,0
471,1140,109.77,2026-02-26 14:29:37.381894,Entertainment,Canada,Tablet,Wallet,1,37,146.41,1,0
472,1827,200.32,2026-03-16 02:46:37.381932,Entertainment,India,Mobile,UPI,0,23,201.69,11,0
473,1012,40.38,2026-01-28 22:41:37.381971,Shopping,USA,Desktop,Netbanking,0,4,381.02,9,0
474,1532,129.03,2026-03-28 08:42:37.382009,Food,USA,Mobile,Netbanking,0,42,141.92,16,0
475,1870,138.79,2026-01-30 14:12:37.382049,Food,Germany,Desktop,Wallet,0,48,183.55,14,0
476,1226,92.35,2026-02-08 14:25:37.382089,Travel,India,Mobile,Card,1,13,266.6,13,0
477,1099,379.89,2026-02-03 21:01:37.382128,Bill,USA,Desktop,Netbanking,0,38,288.91,1,0
478,1099,226.52,2026-02-02 07:12:37.382166,Entertainment,Canada,Desktop,Netbanking,0,24,472.32,4,0
479,1273,267.19,2026-02-21 19:03:37.382204,Bill,UK,Tablet,UPI,0,21,372.88,1,0
480,1355,17.84,2026-03-09 12:02:37.382242,Bill,Germany,Tablet,UPI,0,57,429.32,10,0
481,1564,62.28,2026-03-30 23:04:37.382279,Bill,Germany,Mobile,Card,0,13,251.64,2,0
482,1981,247.15,2026-03-10 06:43:37.382317,Entertainment,India,Mobile,UPI,0,3,261.72,17,0
483,1779,180.84,2026-03-15 16:37:37.382355,Food,UK,Tablet,Card,0,25,485.4,6,0
484,1832,74.75,2026-03-18 19:13:37.382392,Bill,Germany,Mobile,Wallet,0,17,308.52,12,0
485,1794,171.3,2026-02-10 20:50:37.382430,Bill,Canada,Mobile,Card,0,41,148.08,6,0
486,1390,3.54,2026-03-19 23:36:37.382467,Food,UK,Mobile,Netbanking,0,55,307.18,12,0
487,1527,167.91,2026-02-21 18:16:37.382504,Travel,USA,Desktop,Card,0,7,451.7,19,0
488,1456,158.36,2026-01-29 17:25:37.382543,Bill,Germany,Tablet,Card,0,25,216.46,13,0
489,1213,33.05,2026-02-28 16:53:37.382585,Entertainment,UK,Mobile,Netbanking,0,41,474.95,2,0
490,1411,128.26,2026-02-26 08:17:37.382622,Food,Germany,Mobile,UPI,0,26,496.08,5,0
491,1823,949.53,2026-02-06 01:47:37.382660,Bill,Canada,Desktop,UPI,0,32,130.24,9,0
492,1528,51.08,2026-03-27 02:25:37.382698,Shopping,India,Mobile,Wallet,0,57,348.97,10,0
493,1506,172.69,2026-01-30 01:54:37.382735,Shopping,Canada,Tablet,Card,1,8,354.38,15,0
494,1862,224.25,2026-02-08 21:06:37.382772,Shopping,Canada,Mobile,Card,1,47,466.99,15,0
495,1158,246.01,2026-03-07 08:43:37.382809,Shopping,Germany,Desktop,Wallet,0,50,103.14,9,0
496,1458,9.12,2026-02-07 03:23:37.382846,Entertainment,India,Mobile,Card,0,34,196.76,14,0
497,1452,194.0,2026-03-01 10:39:37.382883,Travel,USA,Tablet,Card,1,18,318.74,14,0
498,1908,122.72,2026-01-24 13:46:37.382920,Entertainment,India,Tablet,UPI,0,29,292.53,13,0
499,1234,224.39,2026-03-15 13:32:37.382959,Shopping,India,Mobile,Netbanking,1,13,310.89,12,0
500,1581,23.06,2026-03-23 11:37:37.383003,Food,USA,Desktop,Wallet,1,48,262.67,12,0
501,1138,122.85,2026-02-16 03:23:37.383040,Entertainment,India,Desktop,Netbanking,0,55,185.58,18,0
502,1153,2.86,2026-02-14 11:29:37.383079,Travel,UK,Desktop,Wallet,0,59,242.02,17,0
503,1618,100.57,2026-02-12 21:33:37.383117,Shopping,UK,Tablet,Wallet,1,55,257.12,10,0
504,1007,296.64,2026-03-25 07:53:37.383155,Entertainment,Germany,Mobile,UPI,0,1,283.29,17,0
505,1186,644.62,2026-01-30 09:11:37.383192,Travel,Canada,Mobile,Netbanking,1,44,104.84,10,0
506,1547,88.33,2026-02-12 10:05:37.383229,Entertainment,Canada,Tablet,Wallet,0,43,118.42,10,0
507,1763,39.18,2026-03-18 12:22:37.383266,Shopping,Germany,Mobile,Wallet,0,27,201.53,3,0
508,1875,217.2,2026-03-23 21:07:37.383305,Travel,Germany,Tablet,Wallet,1,54,259.13,2,0
509,1498,136.51,2026-01-27 00:00:37.383345,Travel,Germany,Desktop,Wallet,0,3,256.98,3,0
510,1610,602.9,2026-03-18 11:46:37.383379,Shopping,UK,Desktop,UPI,0,17,415.02,18,0
511,1323,375.82,2026-02-16 12:12:37.383416,Entertainment,Germany,Tablet,Netbanking,0,45,489.75,10,0
512,1314,49.91,2026-01-31 14:44:37.383454,Shopping,Canada,Tablet,Card,0,1,170.09,2,0
